qid,idx_old,question_old,gold_old,pred_old,f1_old,p_old,r_old,time_old,pred_new,f1_new,p_new,r_new,time_new,delta_f1,delta_time,delta_t,category
5ab2a32f554299706120967b,4264,"Eugene Rosenburg, who founded the Hologenome theory of evolution is a microbiologist as what university?",Tel Aviv University,Tel Aviv University,1.0,1.0,1.0,8.12,Faculty of Life Sciences at Tel Aviv University,0.55,0.38,1.0,7.92,-0.4499999999999999,-0.1999999999999993,-0.1999999999999993,多余解释/冗余输出（Precision掉）
5ab9dd9a554299232ef4a231,4273,"With the help of Adam Lambert, Josh Abraham has sold how many albums worldwide?",40 million,3 million,0.5,0.5,0.5,8.59,accounting for sales of more than 40 million albums worldwide,0.33,0.2,1.0,8.12,-0.1699999999999999,-0.4700000000000006,-0.47000000000000064,数字/单位格式不一致（值相同）
5a8f06075542995b44241f2d,4275,"What car did the German rally driver, who won victories for Fiat, Opel, Lancia, and Audi drive?",The Lancia Rally,Lancia Stratos HF,0.4,0.33,0.5,8.71,"Fiat, Opel, Lancia, and Audi",0.29,0.2,0.5,8.18,-0.11,-0.5300000000000011,-0.5300000000000011,实体跑偏/证据跑偏
5ab3bb7b55429969a97a8198,4279,"The actor that plays Joe MacMillan in ""Halt and Catch Fire"" also starred with Carrie Coon in what 2017 horror film?",The Keeping Hours,The Keeping Hours,1.0,1.0,1.0,8.11,Lee Pace,0.0,0.0,0.0,7.57,-1.0,-0.5399999999999991,-0.5399999999999991,实体跑偏/证据跑偏
5adea95055429939a52fe931,4282,What was the previous occupation of the Canadian-born Indian-American actress and model who appeared in Tina & Lolo alongside Karishma Tanna?,pornstar,Pornstar,1.0,1.0,1.0,7.82,She is a former pornstar,0.4,0.25,1.0,7.66,-0.6,-0.1600000000000001,-0.16000000000000014,多余解释/冗余输出（Precision掉）
5a808f3f5542992097ad2ffd,4283,"""The Empire Builder""'s Columbia River Subdivision was part of which line?",Great Northern Railway,Great Northern Railway,1.0,1.0,1.0,7.88,James J. Hill's Great Northern Railway,0.67,0.5,1.0,7.75,-0.3299999999999999,-0.1299999999999999,-0.1299999999999999,多余解释/冗余输出（Precision掉）
5adf80605542995534e8c7d2,4289,The 2012–13 Boston Celtics season was marred by an occurence which took the lives of how many people?,three,three,1.0,1.0,1.0,7.93,killing three people,0.5,0.33,1.0,7.62,-0.5,-0.3099999999999996,-0.3099999999999996,多余解释/冗余输出（Precision掉）
5a7cb993554299452d57b9c2,4294,How much change in elevation is there at the site of the 1999 FIA GT Hockenheim 500km?,very little,very little,1.0,1.0,1.0,8.02,The circuit has very little change in elevation,0.44,0.29,1.0,7.64,-0.56,-0.3799999999999999,-0.3799999999999999,多余解释/冗余输出（Precision掉）
5a735c3a55429901807daff7,4302,Nikolay Mitrofanovich Krylov and Anatoly Fomenko both held what academic title?,mathematician,Mathematician,1.0,1.0,1.0,7.76,professor,0.0,0.0,0.0,7.59,-1.0,-0.1699999999999999,-0.16999999999999993,实体跑偏/证据跑偏
5a89bcc85542992e4fca83a7,4312,"What uniform number was the umpire wearing when ""Pudge"" hit a home run in Game 6 of the 1975 World Series?",4,4,1.0,1.0,1.0,8.83,"David ""Satch"" Davidson wore uniform number 4",0.25,0.14,1.0,8.55,-0.75,-0.2799999999999993,-0.27999999999999936,多余解释/冗余输出（Precision掉）
5a8ec02e5542995a26add501,4315,Which American sketch comedy television series starring John C. Reilly was produced by Abso Lutely Productions?,Check It Out!,Check It Out,1.0,1.0,1.0,8.1,Check It Out! with Dr. Steve Brule,0.6,0.43,1.0,7.56,-0.4,-0.54,-0.54,多余解释/冗余输出（Precision掉）
5a8e0c595542995085b373b0,4316,The founder of the Metroplex record label attending high school in what city?,Belleville,Belleville,1.0,1.0,1.0,7.47,"Belleville, Michigan",0.67,0.5,1.0,7.82,-0.3299999999999999,0.3500000000000005,0.35000000000000053,多余解释/冗余输出（Precision掉）
5abec90a5542994516f45438,4317,1920 Politics was a Republican political strategy to reassert the authority of the white race in which US state?,Hawaii,Hawaii,1.0,1.0,1.0,7.86,US Territory of Hawaii,0.4,0.25,1.0,7.2,-0.6,-0.6600000000000001,-0.6600000000000001,多余解释/冗余输出（Precision掉）
5a722a6855429971e9dc9320,4324,"What is the character's name for which Anna Leonidovna Kovalchuk won a prize in the legal festival ""Law and Society""?",Chief Detective Maria Shvetsova,Maria Shvetsova,0.67,1.0,0.5,8.3,title role,0.0,0.0,0.0,7.79,-0.67,-0.5100000000000007,-0.5100000000000007,实体跑偏/证据跑偏
5ae7473f5542991bbc9761d2,4326,What is the estimated population of the city in which the suburb of Beaumont is located ?,"44,300","44,300",1.0,1.0,1.0,8.28,"An estimated population of 44,300 people",0.33,0.2,1.0,7.71,-0.6699999999999999,-0.5699999999999994,-0.5699999999999994,多余解释/冗余输出（Precision掉）
5ae234385542992decbdcc59,4348,in 1992 Spengler Cup all matches were played at the home arena of what professional Swiss ice hockey club,HC Davos,HC Davos,1.0,1.0,1.0,7.93,Eisstadion Davos,0.5,0.5,0.5,7.71,-0.5,-0.2199999999999997,-0.21999999999999975,实体跑偏/证据跑偏
5ae3eabc5542995dadf2424f,4349,Thea Ruth White is best known for her voice over work as Muriel Bagge on  an American animated horror comedy television series created for who?,Cartoon Network,Cartoon Network,1.0,1.0,1.0,7.97,Courage the Cowardly Dog,0.0,0.0,0.0,7.81,-1.0,-0.1600000000000001,-0.16000000000000014,实体跑偏/证据跑偏
5ae2b83c5542992decbdcd7f,4352,Typically how many pages were in the fiction magazine in which Robert E. Howard wrote in 1930s?,128 pages,128,0.67,1.0,0.5,8.37,The typical pulp magazine had 128 pages,0.5,0.33,1.0,7.65,-0.17,-0.7199999999999989,-0.7199999999999989,数字/单位格式不一致（值相同）
5ab9cfe655429970cfb8ebaf,4353,Walt Disney World Quest: Magical Racing Tour includes the space-themed roller coaster that was opened on what date?,"January 15, 1975","January 15, 1975",1.0,1.0,1.0,8.06,"January 15,",0.8,1.0,0.67,7.42,-0.1999999999999999,-0.6400000000000006,-0.6400000000000006,数字/单位格式不一致（值相同）
5ab2ac3d55429929539467ce,4355,Be Quick '28  football club is locayed in what province?,Overijssel,Overijssel,1.0,1.0,1.0,7.89,"Zwolle, Netherlands",0.0,0.0,0.0,7.5,-1.0,-0.3899999999999997,-0.3899999999999997,实体跑偏/证据跑偏
5a7f35015542992e7d278c8a,4359,In what year was the college that Cal Hovde served as dean for founded?,1754,1754,1.0,1.0,1.0,8.5,Columbia University,0.0,0.0,0.0,7.89,-1.0,-0.6100000000000003,-0.6100000000000003,实体跑偏/证据跑偏
5a89e85c5542992e4fca846f,4372,WDAL is a country music radio station licensed to a city in what Georgia county?,Whitfield County,"Dalton, Whitfield",0.5,0.5,0.5,8.21,"Dalton, Georgia, USA",0.0,0.0,0.0,7.54,-0.5,-0.6700000000000008,-0.6700000000000008,实体跑偏/证据跑偏
5ac273455542992f1f2b38d4,4375,What philosophy related to creationism is Paul Nelson noted for?,intelligent design,Intelligent Design,1.0,1.0,1.0,8.12,young earth creationism and intelligent design,0.5,0.33,1.0,7.43,-0.5,-0.6899999999999995,-0.6899999999999995,多余解释/冗余输出（Precision掉）
5a87ed5b5542994846c1cdfc,4376,"What type of license is the open source roguelike video game video released 2012, in which a subset of it's pricing model is a called free-to-play, licensed under?",GNU GPLv3,GNU GPLv3,1.0,1.0,1.0,8.05,GNU GPLv3 license,0.8,0.67,1.0,7.47,-0.1999999999999999,-0.580000000000001,-0.580000000000001,多余解释/冗余输出（Precision掉）
5ae7821b5542997ec2727678,4378,The Zapruder film shows President John F. Kennedy's motorcade as it passed through a plaza that was named aNational Historic Landmark in what year?,1993,1993,1.0,1.0,1.0,8.08,Dealey Plaza,0.0,0.0,0.0,7.66,-1.0,-0.4199999999999999,-0.41999999999999993,实体跑偏/证据跑偏
5a8c4c5f554299585d9e3651,4380,"Luisa Miller is an opera with three acts, whereas Don Quichotte is an opera with how many acts?",five,five,1.0,1.0,1.0,8.07,five acts,0.67,0.5,1.0,7.73,-0.3299999999999999,-0.3399999999999998,-0.33999999999999986,多余解释/冗余输出（Precision掉）
5ae56c875542990ba0bbb2a2,4382,"How many albums does the duo who sang ""Yesterday Once More"" have?",11 albums,11,0.67,1.0,0.5,8.49,"During their 14-year career, the Carpenters recorded 11 albums",0.36,0.22,1.0,7.64,-0.31,-0.8500000000000005,-0.8500000000000005,数字取值错误（值不同）
5a90485755429933b8a204d2,4388,"Calling All Dawns includes the theme for the game ""Civilization IV,"" written by whom?",Christopher Tin,Christopher Tin,1.0,1.0,1.0,7.83,composer Christopher Tin,0.8,0.67,1.0,7.51,-0.1999999999999999,-0.3200000000000003,-0.3200000000000003,多余解释/冗余输出（Precision掉）
5adc393f5542996e685252e7,4389,What occupations are shared by Maher Sabry and Til Schweiger?,"director, and producer","Director, Producer",0.8,1.0,0.67,8.05,"film director, producer",0.67,0.67,0.67,7.74,-0.13,-0.3100000000000005,-0.3100000000000005,实体跑偏/证据跑偏
5a7e513a5542994959419996,4395,what other school is located in the same suburb as the Ghana Police College?,Ghana Technology University College,Ghana Technology University College,1.0,1.0,1.0,7.7,The main campus of Ghana Technology University College,0.73,0.57,1.0,7.48,-0.27,-0.2199999999999997,-0.21999999999999975,多余解释/冗余输出（Precision掉）
5adf51595542993344016c52,4396,Who did the 39th Vice President of the United States serve under?,Richard Nixon,Richard Nixon,1.0,1.0,1.0,0.79,"Spiro Theodore ""Ted"" Agnew",0.0,0.0,0.0,0.79,-1.0,0.0,0.0,实体跑偏/证据跑偏
5a7526945542993748c897d2,4400,What year did the movement that Tess Asplund protested in the viral image of her with her fist in the air disband?,2016,2016,1.0,1.0,1.0,8.0,before it was disbanded for inactivity in 2016,0.22,0.12,1.0,7.96,-0.78,-0.04,-0.040000000000000036,多余解释/冗余输出（Precision掉）
5a72944c5542994cef4bc351,4403,"What man, born in 1963, was instrumental in bringing the Boston Red Sox to the stadium City of Palms Park in Fort Myers, Florida?",Mike Greenwell,Mike Greenwell,1.0,1.0,1.0,7.9,Former Boston Red Sox left fielder Mike Greenwell,0.4,0.25,1.0,7.52,-0.6,-0.3800000000000008,-0.3800000000000008,多余解释/冗余输出（Precision掉）
5a883c175542997e5c09a5ae,4410,George Tawengwa was the first black person to buy a farm located in a country now known as which country ?,Zimbabwe,Zimbabwe,1.0,1.0,1.0,8.04,Southern Rhodesia,0.0,0.0,0.0,7.53,-1.0,-0.5099999999999989,-0.5099999999999989,实体跑偏/证据跑偏
5a83697e5542996488c2e441,4415,Park Seo-joon is best known for his role in a series that premiered on what month and day?,May 22,May 22,1.0,1.0,1.0,7.89,every Monday and Tuesday,0.0,0.0,0.0,7.46,-1.0,-0.4299999999999997,-0.4299999999999997,实体跑偏/证据跑偏
5ac434ed554299204fd21f09,4423,"""Coming Over"" is the second Japanese single album by a boy group that debuted in what year?",2012,2012,1.0,1.0,1.0,8.03,"Formed by S.M. Entertainment in 2011, the group debuted in 2012",0.18,0.1,1.0,7.91,-0.8200000000000001,-0.1199999999999992,-0.11999999999999922,多余解释/冗余输出（Precision掉）
5a7228f655429971e9dc9312,4433,"Which ""novel with a key"" was written by John Ehrlichman about the CIA, base on events leading up to the Watergate coverup?",The Company,The Company,1.0,1.0,1.0,8.07,"The Company is a political fiction ""roman à clef"" novel written by John Ehrlichman",0.15,0.08,1.0,7.89,-0.85,-0.1800000000000006,-0.1800000000000006,多余解释/冗余输出（Precision掉）
5ab682dc55429954757d3318,4434,"author of the popular ""Getting Started in Electronics"" founded Micro Instrumentation and Telemetry Systems (MITS) in what state?","Albuquerque, New Mexico",New Mexico,0.8,1.0,0.67,7.68,Forrest Mims founded Micro Instrumentation and Telemetry Systems (MITS) in December 1969 to produce miniaturized telemetry modules for model rockets such as a roll rate sensor,0.0,0.0,0.0,7.76,-0.8,0.08,0.08000000000000007,实体跑偏/证据跑偏
5a806e01554299485f5985e5,4450,Who starred in the 1991 American action comedy film The Hard Way and was featured on the roster of Rawkus Records?,Mos Def,Mos Def,1.0,1.0,1.0,7.93,"Michael J. Fox, Mos Def",0.57,0.4,1.0,7.7,-0.43,-0.2299999999999995,-0.22999999999999954,多余解释/冗余输出（Precision掉）
5ab96c93554299743d22eb63,4451,Which of the cities of Dujiangyan City and Ezhou has the larger population according to their latest census ?,Ezhou,Ezhou,1.0,1.0,1.0,7.99,"As of the 2010 census, the city had a population of 1,048,668",0.0,0.0,0.0,8.0,-1.0,0.0099999999999997,0.009999999999999787,实体跑偏/证据跑偏
5ae7eed8554299540e5a56b5,4458,"No issue, lelo tissue was started by which company that has the largest mobile network in Pakistan?",Jazz,Jazz,1.0,1.0,1.0,7.83,Jazz Pakistan,0.67,0.5,1.0,7.65,-0.3299999999999999,-0.1799999999999997,-0.17999999999999972,多余解释/冗余输出（Precision掉）
5a8e0370554299068b959e2d,4459,"In which Florida city is Skyplex being constructed, featuring Skyscraper, the tallest rollercoaster in the world?",Orlando,Orlando,1.0,1.0,1.0,7.81,"Orlando, Florida",0.67,0.5,1.0,7.56,-0.3299999999999999,-0.25,-0.25,多余解释/冗余输出（Precision掉）
5ab44a775542991779162c57,4460,"Where was the opera, which was the subject of After Aida, first performed?",Teatro alla Scala,Teatro alla Scala,1.0,1.0,1.0,8.13,Cairo's Khedivial Opera House,0.0,0.0,0.0,7.72,-1.0,-0.410000000000001,-0.41000000000000103,实体跑偏/证据跑偏
5ae22eae554299495565da30,4465,What was the 2010 population of the town where Black Crescent Mountain was located?,310,310,1.0,1.0,1.0,8.07,"As of the 2010 census, the town had a total population of 310",0.18,0.1,1.0,7.96,-0.8200000000000001,-0.1100000000000003,-0.11000000000000032,多余解释/冗余输出（Precision掉）
5ae70c7b5542991bbc9761aa,4466,Bridgewater Trustees major source of income came from a canal that was commissioned by whom/,Francis Egerton,Francis Egerton,1.0,1.0,1.0,7.69,"Francis Egerton, 3rd Duke of Bridgewater",0.5,0.33,1.0,7.14,-0.5,-0.5500000000000007,-0.5500000000000007,多余解释/冗余输出（Precision掉）
5abfd5c45542994516f4550e,4475,"When ""Good Night"" was aired on ""The Simpsons 138th Epsiode Spectacular,"" which actress did the voice of the character named after Matt Groening's mother?",Julie Kavner,Julie Kavner,1.0,1.0,1.0,8.3,Marge Simpson,0.0,0.0,0.0,7.62,-1.0,-0.6800000000000006,-0.6800000000000006,实体跑偏/证据跑偏
5ae347fb5542992e3233c368,4479,"In the 2004 United States senate election, re-election was won by what American plitician who was first elected in 1998, defeating what three-term Republican incumbent?",Al D'Amato,"Chuck Schumer, Al D'Amato",0.67,0.5,1.0,8.48,Chuck Schumer defeated Al D'Amato,0.57,0.4,1.0,7.48,-0.1,-1.0,-1.0,实体跑偏/证据跑偏
5a773c5c55429966f1a36cbb,4481,What Deepdale area football club did Andy Pilling play for?,Preston North End,Preston North End,1.0,1.0,1.0,7.69,Preston North End Football Club,0.75,0.6,1.0,7.46,-0.25,-0.2300000000000004,-0.23000000000000043,多余解释/冗余输出（Precision掉）
5abae14b5542996606241657,4494,The 2016 San Jose State Spartans football team were members of a NCAA conference that officially began operations in what year?,1999,1999,1.0,1.0,1.0,7.75,The Mountain West Conference officially began operations in July 1999,0.2,0.11,1.0,7.58,-0.8,-0.1699999999999999,-0.16999999999999993,多余解释/冗余输出（Precision掉）
5a72f0e25542991f9a20c5cf,4497,"What television show was,based,on an 1908 novel by Lucy Maud Montgomery?   Anne.",Anne,Anne with an E,0.5,0.33,1.0,8.66,Anne (titled Anne with an E on Netflix),0.25,0.14,1.0,7.71,-0.25,-0.9500000000000002,-0.9500000000000002,实体跑偏/证据跑偏
5abf11d45542997719eab660,4504,Driven To Perform has a sponsor that includes the electronics store chain from what country?,Canada,Future Shop Canada,0.5,0.33,1.0,8.26,Future Shop,0.0,0.0,0.0,7.65,-0.5,-0.6099999999999994,-0.6099999999999994,实体跑偏/证据跑偏
5adfed5e55429942ec259b92,4507,What city does the company that owns Bumble and bumble have its headquarters in?,New York City,New York City,1.0,1.0,1.0,8.53,"Midtown Manhattan, New York City",0.75,0.6,1.0,8.4,-0.25,-0.129999999999999,-0.129999999999999,多余解释/冗余输出（Precision掉）
5a88401c5542994846c1ce60,4511,When was the conference the The 1998 West Virginia Mountaineers football team was part of  created?,1979,1979,1.0,1.0,1.0,7.82,It was the Mountaineers' 8th season as a member of the Big East Conference (Big East),0.0,0.0,0.0,7.74,-1.0,-0.08,-0.08000000000000007,数字取值错误（值不同）
5a78bd515542990784727749,4513,The show featuring a young boy named Gerald Bald Z premiered on what TV channel?,Cartoon Network,Cartoon Network,1.0,1.0,1.0,7.77,Cartoon Network's late night programming block Adult Swim,0.2,0.12,0.5,7.66,-0.8,-0.1099999999999994,-0.10999999999999943,多余解释/冗余输出（Precision掉）
5ae0b0af55429945ae959424,4529,"From 2015 to 2016, Jill Marie Jones starred in a Starz horror-comedy series set in the ""Evil Dead"" universe created by who?",Ivan Raimi,Sam Raimi,0.5,0.5,0.5,8.3,Ash vs Evil Dead,0.0,0.0,0.0,7.78,-0.5,-0.5200000000000005,-0.5200000000000005,实体跑偏/证据跑偏
5ac3bd0c554299204fd21e21,4530,Sam Mendes and Ruby Yang share what profession?,filmmaker.,Filmmaker,1.0,1.0,1.0,8.37,Oscar-winning Chinese-American filmmaker,0.33,0.2,1.0,8.07,-0.6699999999999999,-0.2999999999999989,-0.29999999999999893,多余解释/冗余输出（Precision掉）
5a7746cf5542994aec3b7263,4535,"St Mary's School in Pune, India was run for over 100 years by what organization started by the Reverend William John Butler?",The Community of St Mary the Virgin (CSMV),Community of St Mary the Virgin,0.91,1.0,0.83,8.02,Sisters of the Community of St Mary the Virgin,0.77,0.71,0.83,7.42,-0.14,-0.5999999999999996,-0.5999999999999996,实体跑偏/证据跑偏
5ab48ec25542991779162cdc,4541,What was the English football club Tottenham Hotspur  that Leonard Francis played for commonly referred to as ?,Spurs,Spurs,1.0,1.0,1.0,7.9,Tottenham ( ) or Spurs,0.5,0.33,1.0,7.6,-0.5,-0.3000000000000007,-0.3000000000000007,多余解释/冗余输出（Precision掉）
5adca0845542994d58a2f684,4542,"""One Less Set of Footsteps"" is a song written and performed by a singer born in which year ?",1943,1943,1.0,1.0,1.0,7.69,"January 10, 1943",0.5,0.33,1.0,7.62,-0.5,-0.0700000000000002,-0.07000000000000028,多余解释/冗余输出（Precision掉）
5ab2f50a55429929539468cd,4545,SkyJump Las Vegas is located at a hotel on what street?,Las Vegas Boulevard,Las Vegas Boulevard,1.0,1.0,1.0,7.84,Stratosphere Las Vegas,0.67,0.67,0.67,7.65,-0.3299999999999999,-0.1899999999999995,-0.1899999999999995,实体跑偏/证据跑偏
5a87081755429960ec39b6fe,4546,"Jessica Jones is a television series created for Netflix, the second in the series of the shows that lead to ""The Defenders"" miniseries after what show released on Netflix earlier?",Daredevil,Daredevil,1.0,1.0,1.0,7.85,"set in the Marvel Cinematic Universe (MCU), sharing continuity with the films of the franchise, and is the second in a series of shows that will lead up to a Defenders crossover miniseries",0.0,0.0,0.0,8.0,-1.0,0.1500000000000003,0.15000000000000036,同义词/别名未规范化
5ac17c865542994ab5c67d6a,4547,Who did the actor that plays Sean Tully defeat in a dancing contest?,Jodie Prenger,Jodie Prenger,1.0,1.0,1.0,7.98,fellow finalist Jodie Prenger,0.67,0.5,1.0,7.38,-0.3299999999999999,-0.6000000000000005,-0.6000000000000005,多余解释/冗余输出（Precision掉）
5a714f6f5542994082a3e7b3,4552,How many people live in the County serviced by The Collier Area Transit system?,"321,520","321,520",1.0,1.0,1.0,7.93,"As of the 2010 census, the population was 321,520",0.25,0.14,1.0,7.4,-0.75,-0.5299999999999994,-0.5299999999999994,多余解释/冗余输出（Precision掉）
5ae362105542991a06ce99ae,4565,What was the size of the 1700 Cascadia earthquake predicted by Kenji Satake?,8.7,8.7-9.2,0.67,0.5,1.0,8.82,estimated moment magnitude of 8.7–9.2,0.29,0.17,1.0,7.94,-0.38,-0.8799999999999999,-0.8799999999999999,数字/单位格式不一致（值相同）
5ac3a364554299391541385d,4571,What is the origin of the National Space Olympiad and Kalpana Chawla ?,Indian,Indian astronaut,0.67,0.5,1.0,8.32,in remembrance of Indian astronaut Kalpana Chawla,0.25,0.14,1.0,7.26,-0.42,-1.0600000000000005,-1.0600000000000005,实体跑偏/证据跑偏
5a86f94a5542991e7718169e,4585,Who did an actress from The Secret of NIMH play in A Patch of Blue?,Selina D'Arcy,Selina D'Arcy,1.0,1.0,1.0,8.07,Elizabeth Hartman,0.0,0.0,0.0,7.77,-1.0,-0.3000000000000007,-0.3000000000000007,实体跑偏/证据跑偏
5a80ad19554299485f5986a8,4586,"In addition to his role in The Fattest Man in Britain, Bobby Ball is best known for his half of the doublt act Cannon and Ball with which other comedian?",Tommy Cannon,Tommy Cannon,1.0,1.0,1.0,7.72,with Tommy Cannon,0.8,0.67,1.0,7.19,-0.1999999999999999,-0.5299999999999994,-0.5299999999999994,多余解释/冗余输出（Precision掉）
5adcfebe5542992c1e3a24f3,4588,How many members were in the South Korean boy group whose first official sub-unit is Bastarz?,seven members,Seven,0.67,1.0,0.5,7.97,The group consists of seven members,0.57,0.4,1.0,7.07,-0.1,-0.8999999999999995,-0.8999999999999995,数字/单位格式不一致（值相同）
5ae564a155429960a22e02e4,4591,What is part of an alternate title to a Three 6 Mafia song and is slang for a concoction which includes prescription-strength cough syrup also known as purple drank?,Sizzurp,Sizzurp,1.0,1.0,1.0,8.57,Sippin' on Some Sizzurp,0.4,0.25,1.0,8.12,-0.6,-0.450000000000001,-0.45000000000000107,多余解释/冗余输出（Precision掉）
5adfa8d0554299025d62a32c,4593,How many times have the team that won the 11th DFB-Pokal won the national championship ?,"five times,",Five,0.67,1.0,0.5,8.31,VfB Stuttgart has won the national championship five times,0.4,0.25,1.0,7.8,-0.27,-0.5100000000000007,-0.5100000000000007,数字/单位格式不一致（值相同）
5a84524a554299123d8c2203,4597,How many books are in the text composed by the founder Nyaya school of Hindu philosophy and is used in the development of Indian logic?,five books,Five,0.67,1.0,0.5,8.26,The text consists of five books,0.57,0.4,1.0,7.56,-0.1,-0.7000000000000002,-0.7000000000000002,数字/单位格式不一致（值相同）
5ac3c10a554299204fd21e33,4601,"""Call Me Mañana"" is a song by a group that has sold how many records?",over 30 million,Over 30 million records,0.86,0.75,1.0,7.85,"Scooter are a German techno group founded in Hamburg, who have sold over 30 million records and earned over 80 Gold and Platinum awards",0.23,0.13,1.0,8.06,-0.63,0.2100000000000008,0.21000000000000085,数字/单位格式不一致（值相同）
5ac4f33355429924173fb507,4614,where is the Vanderbilt mansion which Ochre Point–Cliffs Historic District is its home located,Ochre Point Avenue,Ochre Point Avenue,1.0,1.0,1.0,7.82,"Ochre Point Avenue, Newport, Rhode Island, United States",0.55,0.38,1.0,7.79,-0.4499999999999999,-0.0300000000000002,-0.03000000000000025,多余解释/冗余输出（Precision掉）
5ac39f7b554299218029dbe7,4620,Robert Earl Holding owned an oil company that was originally founded by who?,Harry F. Sinclair,Harry Sinclair,0.8,1.0,0.67,7.59,Sinclair Oil Corporation,0.33,0.33,0.33,7.4,-0.47,-0.1899999999999995,-0.1899999999999995,实体跑偏/证据跑偏
5a8a07725542992d82986e5b,4636,"Along side Thomas Alan, which singer's first three albums were recorded at The Boarding House?",Steve Martin,Steve Martin,1.0,1.0,1.0,7.58,Steve Martin's,0.5,0.5,0.5,7.7,-0.5,0.1200000000000001,0.1200000000000001,多余解释/冗余输出（Precision掉）
5ae3a0be5542991a06ce9a05,4641,"The coach of the Karachi Kings, Mickey Arthur, is of what decent?",South African,South African,1.0,1.0,1.0,7.89,a former South African cricketer,0.67,0.5,1.0,7.55,-0.3299999999999999,-0.3399999999999998,-0.33999999999999986,多余解释/冗余输出（Precision掉）
5ac344d6554299741d48a23f,4649,What is the gross leasable area of the shopping mall served by the Merrick Boulevard buses?,1800000 sqft,1800000 sqft,1.0,1.0,1.0,7.59,The mall has a gross leasable area (GLA) of 1800000 sqft,0.36,0.22,1.0,7.65,-0.64,0.0600000000000005,0.0600000000000005,多余解释/冗余输出（Precision掉）
5ade66dd55429975fa854ebe,4658,SMS Emden mounted a symbol on her stem-head from what Kingdom?,Prussia,Prussia,1.0,1.0,1.0,8.13,Iron Cross,0.0,0.0,0.0,7.98,-1.0,-0.1500000000000003,-0.15000000000000036,实体跑偏/证据跑偏
5a75e814554299109176e5c7,4664,"Which Republican Chairman was born June 1, 1956?",Gregg Harper,Gregg Harper,1.0,1.0,1.0,7.87,"Gregory Livingston Harper (born June 1, 1956)",0.22,0.14,0.5,7.73,-0.78,-0.1399999999999996,-0.13999999999999968,实体跑偏/证据跑偏
5a90937955429933b8a20568,4672,The father of Manning Marius Kimmel retired from the Navy in what year?,1942,1942,1.0,1.0,1.0,7.99,early 1942,0.67,0.5,1.0,7.7,-0.3299999999999999,-0.29,-0.29000000000000004,多余解释/冗余输出（Precision掉）
5ab520645542991779162d85,4687,"The comedian who starred in ""Gone Are the Dayes"" made his big break in which show?",The Danny Kaye Show,The Danny Kaye Show,1.0,1.0,1.0,8.3,"His big break was being a featured performer on CBS' ""The Danny Kaye Show",0.4,0.25,1.0,7.9,-0.6,-0.4000000000000003,-0.40000000000000036,多余解释/冗余输出（Precision掉）
5a7f53445542992097ad2f15,4688,Which star of A Family Affair was born in September of 1948?,Samuel Hui,Samuel Hui,1.0,1.0,1.0,8.12,None (no mention of birthdate or year in context),0.0,0.0,0.0,8.0,-1.0,-0.1199999999999992,-0.11999999999999922,同义词/别名未规范化
5a77ad2f55429967ab105225,4689,Sony/Philips Digital Interface Format can transmit over what Toshiba optical fiber connector system?,"TOSLINK (from ""Toshiba Link"") is a standardized optical fiber connector system.",TOSLINK,0.18,1.0,0.1,7.85,fibre optic cable with TOSLINK connectors,0.12,0.17,0.1,7.61,-0.06,-0.2399999999999993,-0.23999999999999932,实体跑偏/证据跑偏
5a84a97f5542992a431d1a87,4690,Which British engineering company is best known for its luxury motor cars in the era of British history that covers the brief reign of King Edward VII?,D. Napier & Son,D. Napier & Son,1.0,1.0,1.0,7.83,D. Napier & Son Limited,0.86,0.75,1.0,7.3,-0.14,-0.5300000000000002,-0.5300000000000002,多余解释/冗余输出（Precision掉）
5ab6f7415542991d322236f4,4691,Sadok Sassi played for a national team that made its first World Cup in what year?,1978,1978,1.0,1.0,1.0,8.22,He was a goalkeeper and played for Club Africain and the Tunisian national team,0.0,0.0,0.0,8.07,-1.0,-0.1500000000000003,-0.15000000000000036,实体跑偏/证据跑偏
5a8e0b7f5542995085b373ae,4692,Mount Gunnison was named in honor of an explorer born in what year?,1812,1812,1.0,1.0,1.0,8.12,John Williams Gunnison,0.0,0.0,0.0,7.96,-1.0,-0.1599999999999992,-0.15999999999999925,实体跑偏/证据跑偏
5ae0ec48554299422ee9955a,4700,"How was Ada Lovelace, the first computer programmer, related to Lord Byron in Childe Byron?",his daughter,Daughter,0.67,1.0,0.5,8.67,"about the strained relationship between the poet, Lord Byron, and his daughter, Ada Lovelace",0.29,0.17,1.0,7.94,-0.38,-0.7299999999999995,-0.7299999999999995,实体跑偏/证据跑偏
5a8f5a185542992414482a71,4706,Of these two publication--Báiki and Sick--what type of publication is the one that was published most frequently?,satirical-humor magazine,Sick magazine,0.4,0.5,0.33,10.17,"Sick was a satirical-humor magazine published from 1960 to 1980, lasting 134 issues",0.38,0.23,1.0,9.4,-0.02,-0.7699999999999996,-0.7699999999999996,实体跑偏/证据跑偏
5ab2b1e05542997061209685,4707,What show does the host of The 2011 Teen Choice Awards ceremony currently star on?,The Big Bang Theory,Big Bang Theory,1.0,1.0,1.0,7.77,"Kaley Cuoco stars on ""The Big Bang Theory",0.6,0.43,1.0,7.64,-0.4,-0.1299999999999999,-0.1299999999999999,实体跑偏/证据跑偏
